#lRMS=0.0001856670424 iRMS=2.672614937e-05 0
#    lk   ukf_o9v   uks_o9v        fh       fse        fd         fl
#
 6830.0  0.457285  0.000399  0.457285  0.000000  0.000000  0.000000
 6835.0  0.454496  0.001505  0.454496  0.000000  0.000000  0.000000
 6840.0  0.454657  0.000000  0.454657  0.000000  0.000000  0.000000
 6845.0  0.453506  0.000000  0.453506  0.000000  0.000000  0.000000
 6850.0  0.452356  0.000000  0.452356  0.000000  0.000000  0.000000
 6855.0  0.451206  0.000000  0.451206  0.000000  0.000000  0.000000
 6860.0  0.450056  0.000000  0.450056  0.000000  0.000000  0.000000
 6865.0  0.448906  0.000000  0.448906  0.000000  0.000000  0.000000
 6870.0  0.447756  0.000000  0.447756  0.000000  0.000000  0.000000
 6875.0  0.446605  0.000000  0.446605  0.000000  0.000000  0.000000
 6880.0  0.445455  0.000000  0.445455  0.000000  0.000000  0.000000
 6885.0  0.444305  0.000000  0.444305  0.000000  0.000000  0.000000
 6890.0  0.443155  0.000000  0.443155  0.000000  0.000000  0.000000
 6895.0  0.442005  0.000000  0.442005  0.000000  0.000000  0.000000
 6900.0  0.440855  0.000000  0.440855  0.000000  0.000000  0.000000
 6905.0  0.439704  0.000000  0.439704  0.000000  0.000000  0.000000
 6910.0  0.438554  0.000000  0.438554  0.000000  0.000000  0.000000
 6915.0  0.437404  0.000000  0.437404  0.000000  0.000000  0.000000
 6920.0  0.436254  0.000000  0.436254  0.000000  0.000000  0.000000
 6925.0  0.435104  0.000000  0.435104  0.000000  0.000000  0.000000
 6930.0  0.433954  0.000000  0.433954  0.000000  0.000000  0.000000
 6935.0  0.432803  0.000000  0.432803  0.000000  0.000000  0.000000
 6940.0  0.431653  0.000000  0.431653  0.000000  0.000000  0.000000
 6945.0  0.430503  0.000000  0.430503  0.000000  0.000000  0.000000
 6950.0  0.429353  0.000000  0.429353  0.000000  0.000000  0.000000
 6955.0  0.428203  0.000000  0.428203  0.000000  0.000000  0.000000
 6960.0  0.427053  0.000000  0.427053  0.000000  0.000000  0.000000
 6965.0  0.425902  0.000000  0.425902  0.000000  0.000000  0.000000
 6970.0  0.424752  0.000000  0.424752  0.000000  0.000000  0.000000
 6975.0  0.430830  0.008345  0.430830  0.000000  0.000000  0.000000
 6980.0  0.429013  0.007392  0.429013  0.000000  0.000000  0.000000
 6985.0  0.422128  0.001896  0.422128  0.000000  0.000000  0.000000
 6990.0  0.418498  0.001582  0.418498  0.000000  0.000000  0.000000
 6995.0  0.420384  0.004068  0.420384  0.000000  0.000000  0.000000
 7000.0  0.418524  0.002478  0.418524  0.000000  0.000000  0.000000
 7005.0  0.417786  0.000785  0.417786  0.000000  0.000000  0.000000
 7010.0  0.416939  0.001431  0.416939  0.000000  0.000000  0.000000
 7015.0  0.414836  0.000546  0.414836  0.000000  0.000000  0.000000
 7020.0  0.413312  0.001092  0.413312  0.000000  0.000000  0.000000
 7025.0  0.409925  0.003085  0.409925  0.000000  0.000000  0.000000
 7030.0  0.412177  0.001073  0.412177  0.000000  0.000000  0.000000
 7035.0  0.413997  0.001978  0.413997  0.000000  0.000000  0.000000
 7040.0  0.412579  0.001896  0.412579  0.000000  0.000000  0.000000
 7045.0  0.409559  0.000141  0.409559  0.000000  0.000000  0.000000
 7050.0  0.409128  0.001619  0.409128  0.000000  0.000000  0.000000
 7055.0  0.407570  0.002580  0.407570  0.000000  0.000000  0.000000
 7060.0  0.397010  0.000399  0.397010  0.000000  0.000000  0.000000
 7065.0  0.382226  0.002933  0.382226  0.000000  0.000000  0.000000
 7070.0  0.399977  0.001912  0.399977  0.000000  0.000000  0.000000
 7075.0  0.406076  0.002152  0.406076  0.000000  0.000000  0.000000
 7080.0  0.404778  0.003023  0.404778  0.000000  0.000000  0.000000
 7085.0  0.405205  0.003577  0.405205  0.000000  0.000000  0.000000
 7090.0  0.404854  0.002773  0.404854  0.000000  0.000000  0.000000
 7095.0  0.403322  0.004901  0.403322  0.000000  0.000000  0.000000
 7100.0  0.399831  0.001269  0.399831  0.000000  0.000000  0.000000
 7105.0  0.397542  0.000546  0.397542  0.000000  0.000000  0.000000
 7110.0  0.398030  0.000399  0.398030  0.000000  0.000000  0.000000
 7115.0  0.399444  0.003772  0.399444  0.000000  0.000000  0.000000
 7120.0  0.401816  0.006801  0.401816  0.000000  0.000000  0.000000
 7125.0  0.403262  0.008408  0.403262  0.000000  0.000000  0.000000
 7130.0  0.402565  0.008545  0.402565  0.000000  0.000000  0.000000
 7135.0  0.403909  0.009487  0.403909  0.000000  0.000000  0.000000
 7140.0  0.400276  0.007660  0.400276  0.000000  0.000000  0.000000
 7145.0  0.395834  0.004271  0.395834  0.000000  0.000000  0.000000
 7150.0  0.397244  0.006634  0.397244  0.000000  0.000000  0.000000
 7155.0  0.396145  0.006051  0.396145  0.000000  0.000000  0.000000
 7160.0  0.392052  0.000913  0.392052  0.000000  0.000000  0.000000
 7165.0  0.385893  0.001518  0.385893  0.000000  0.000000  0.000000
 7170.0  0.373471  0.003610  0.373471  0.000000  0.000000  0.000000
 7175.0  0.365421  0.007987  0.365421  0.000000  0.000000  0.000000
 7180.0  0.363590  0.009868  0.363590  0.000000  0.000000  0.000000
 7185.0  0.356508  0.008028  0.356508  0.000000  0.000000  0.000000
 7190.0  0.362558  0.006224  0.362558  0.000000  0.000000  0.000000
 7195.0  0.367817  0.002748  0.367817  0.000000  0.000000  0.000000
 7200.0  0.365706  0.001458  0.365706  0.000000  0.000000  0.000000
 7205.0  0.371907  0.002936  0.371907  0.000000  0.000000  0.000000
 7210.0  0.386366  0.009078  0.386366  0.000000  0.000000  0.000000
 7215.0  0.391191  0.013250  0.391191  0.000000  0.000000  0.000000
 7220.0  0.391309  0.011336  0.391309  0.000000  0.000000  0.000000
 7225.0  0.385865  0.007443  0.385865  0.000000  0.000000  0.000000
 7230.0  0.375056  0.004517  0.375056  0.000000  0.000000  0.000000
 7235.0  0.367391  0.003444  0.367391  0.000000  0.000000  0.000000
 7240.0  0.366488  0.001680  0.366488  0.000000  0.000000  0.000000
 7245.0  0.366492  0.000676  0.366492  0.000000  0.000000  0.000000
 7250.0  0.366739  0.001395  0.366739  0.000000  0.000000  0.000000
 7255.0  0.367278  0.000581  0.367278  0.000000  0.000000  0.000000
 7260.0  0.368353  0.002437  0.368353  0.000000  0.000000  0.000000
 7265.0  0.365343  0.003727  0.365343  0.000000  0.000000  0.000000
 7270.0  0.365604  0.007187  0.365604  0.000000  0.000000  0.000000
 7275.0  0.356210  0.005045  0.356210  0.000000  0.000000  0.000000
 7280.0  0.357530  0.007719  0.357530  0.000000  0.000000  0.000000
 7285.0  0.360256  0.005129  0.360256  0.000000  0.000000  0.000000
 7290.0  0.355978  0.002193  0.355978  0.000000  0.000000  0.000000
 7295.0  0.361660  0.006608  0.361660  0.000000  0.000000  0.000000
 7300.0  0.360646  0.007508  0.360646  0.000000  0.000000  0.000000
 7305.0  0.355349  0.002744  0.355349  0.000000  0.000000  0.000000
 7310.0  0.357973  0.004683  0.357973  0.000000  0.000000  0.000000
 7315.0  0.357508  0.005750  0.357508  0.000000  0.000000  0.000000
 7320.0  0.359190  0.009687  0.359190  0.000000  0.000000  0.000000
 7325.0  0.360422  0.007227  0.360422  0.000000  0.000000  0.000000
 7330.0  0.357266  0.005501  0.357266  0.000000  0.000000  0.000000
 7335.0  0.356870  0.006513  0.356870  0.000000  0.000000  0.000000
 7340.0  0.355482  0.008152  0.355482  0.000000  0.000000  0.000000
 7345.0  0.353674  0.004587  0.353674  0.000000  0.000000  0.000000
 7350.0  0.353199  0.006192  0.353199  0.000000  0.000000  0.000000
 7355.0  0.353012  0.007034  0.353012  0.000000  0.000000  0.000000
 7360.0  0.349685  0.006573  0.349685  0.000000  0.000000  0.000000
 7365.0  0.349088  0.007144  0.349088  0.000000  0.000000  0.000000
 7370.0  0.348498  0.006918  0.348498  0.000000  0.000000  0.000000
 7375.0  0.346757  0.003791  0.346757  0.000000  0.000000  0.000000
 7380.0  0.345748  0.005512  0.345748  0.000000  0.000000  0.000000
 7385.0  0.345634  0.007277  0.345634  0.000000  0.000000  0.000000
 7390.0  0.343586  0.006853  0.343586  0.000000  0.000000  0.000000
 7395.0  0.341850  0.005202  0.341850  0.000000  0.000000  0.000000
 7400.0  0.340292  0.004435  0.340292  0.000000  0.000000  0.000000
 7405.0  0.335842  0.000000  0.335842  0.000000  0.000000  0.000000
 7410.0  0.335187  0.000797  0.335187  0.000000  0.000000  0.000000
 7415.0  0.339228  0.004842  0.339228  0.000000  0.000000  0.000000
 7420.0  0.342152  0.009251  0.342152  0.000000  0.000000  0.000000
 7425.0  0.331381  0.000000  0.331381  0.000000  0.000000  0.000000
 7430.0  0.330664  0.000000  0.330664  0.000000  0.000000  0.000000
 7435.0  0.329590  0.000000  0.329590  0.000000  0.000000  0.000000
 7440.0  0.330021  0.000000  0.330021  0.000000  0.000000  0.000000
 7445.0  0.328749  0.000000  0.328749  0.000000  0.000000  0.000000
 7450.0  0.327015  0.000000  0.327015  0.000000  0.000000  0.000000
 7455.0  0.326905  0.000000  0.326905  0.000000  0.000000  0.000000
 7460.0  0.325363  0.000000  0.325363  0.000000  0.000000  0.000000
 7465.0  0.326838  0.000000  0.326838  0.000000  0.000000  0.000000
 7470.0  0.325365  0.000000  0.325365  0.000000  0.000000  0.000000
 7475.0  0.323524  0.000000  0.323524  0.000000  0.000000  0.000000
 7480.0  0.322129  0.000000  0.322129  0.000000  0.000000  0.000000
 7485.0  0.321597  0.000000  0.321597  0.000000  0.000000  0.000000
 7490.0  0.320363  0.000000  0.320363  0.000000  0.000000  0.000000
 7495.0  0.317458  0.000000  0.317458  0.000000  0.000000  0.000000
 7500.0  0.319729  0.000000  0.319729  0.000000  0.000000  0.000000
 7505.0  0.318015  0.000000  0.318015  0.000000  0.000000  0.000000
 7510.0  0.318030  0.000000  0.318030  0.000000  0.000000  0.000000
 7515.0  0.315999  0.000000  0.315999  0.000000  0.000000  0.000000
 7520.0  0.315510  0.000000  0.315510  0.000000  0.000000  0.000000
 7525.0  0.315737  0.000000  0.315737  0.000000  0.000000  0.000000
 7530.0  0.316139  0.000000  0.316139  0.000000  0.000000  0.000000
 7535.0  0.315015  0.000000  0.315015  0.000000  0.000000  0.000000
 7540.0  0.313748  0.000000  0.313748  0.000000  0.000000  0.000000
 7545.0  0.310408  0.000000  0.310408  0.000000  0.000000  0.000000
 7550.0  0.310436  0.000000  0.310436  0.000000  0.000000  0.000000
 7555.0  0.309678  0.000000  0.309678  0.000000  0.000000  0.000000
 7560.0  0.308919  0.000000  0.308919  0.000000  0.000000  0.000000
 7565.0  0.308161  0.000000  0.308161  0.000000  0.000000  0.000000
 7570.0  0.307402  0.000000  0.307402  0.000000  0.000000  0.000000
 7575.0  0.306644  0.000000  0.306644  0.000000  0.000000  0.000000
 7580.0  0.305885  0.000000  0.305885  0.000000  0.000000  0.000000
 7585.0  0.305127  0.000000  0.305127  0.000000  0.000000  0.000000
 7590.0  0.304368  0.000000  0.304368  0.000000  0.000000  0.000000
 7595.0  0.303610  0.000000  0.303610  0.000000  0.000000  0.000000
 7600.0  0.302851  0.000000  0.302851  0.000000  0.000000  0.000000
 7605.0  0.302093  0.000000  0.302093  0.000000  0.000000  0.000000
 7610.0  0.301334  0.000000  0.301334  0.000000  0.000000  0.000000
 7615.0  0.300576  0.000000  0.300576  0.000000  0.000000  0.000000
 7620.0  0.299817  0.000000  0.299817  0.000000  0.000000  0.000000
 7625.0  0.299059  0.000000  0.299059  0.000000  0.000000  0.000000
 7630.0  0.298300  0.000000  0.298300  0.000000  0.000000  0.000000
 7635.0  0.297542  0.000000  0.297542  0.000000  0.000000  0.000000
 7640.0  0.296783  0.000000  0.296783  0.000000  0.000000  0.000000
 7645.0  0.296025  0.000000  0.296025  0.000000  0.000000  0.000000
 7650.0  0.295266  0.000000  0.295266  0.000000  0.000000  0.000000
 7655.0  0.294508  0.000000  0.294508  0.000000  0.000000  0.000000
 7660.0  0.293749  0.000000  0.293749  0.000000  0.000000  0.000000
 7665.0  0.292991  0.000000  0.292991  0.000000  0.000000  0.000000
 7670.0  0.292232  0.000000  0.292232  0.000000  0.000000  0.000000
 7675.0  0.291474  0.000000  0.291474  0.000000  0.000000  0.000000
 7680.0  0.290715  0.000000  0.290715  0.000000  0.000000  0.000000
 7685.0  0.289957  0.000000  0.289957  0.000000  0.000000  0.000000
 7690.0  0.289198  0.000000  0.289198  0.000000  0.000000  0.000000
 7695.0  0.288440  0.000000  0.288440  0.000000  0.000000  0.000000
 7700.0  0.287681  0.000000  0.287681  0.000000  0.000000  0.000000
 7705.0  0.286923  0.000000  0.286923  0.000000  0.000000  0.000000
 7710.0  0.286164  0.000000  0.286164  0.000000  0.000000  0.000000
 7715.0  0.285406  0.000000  0.285406  0.000000  0.000000  0.000000
 7720.0  0.284647  0.000000  0.284647  0.000000  0.000000  0.000000
 7725.0  0.283889  0.000000  0.283889  0.000000  0.000000  0.000000
 7730.0  0.283130  0.000000  0.283130  0.000000  0.000000  0.000000
 7735.0  0.281912  0.000000  0.281912  0.000000  0.000000  0.000000
 7740.0  0.281746  0.000000  0.281746  0.000000  0.000000  0.000000
 7745.0  0.281207  0.000000  0.281207  0.000000  0.000000  0.000000
 7750.0  0.280224  0.000000  0.280224  0.000000  0.000000  0.000000
 7755.0  0.281088  0.000000  0.281088  0.000000  0.000000  0.000000
 7760.0  0.278510  0.000000  0.278510  0.000000  0.000000  0.000000
 7765.0  0.278009  0.000000  0.278009  0.000000  0.000000  0.000000
 7770.0  0.277399  0.000000  0.277399  0.000000  0.000000  0.000000
 7775.0  0.278442  0.000000  0.278442  0.000000  0.000000  0.000000
 7780.0  0.276321  0.000000  0.276321  0.000000  0.000000  0.000000
 7785.0  0.275995  0.000000  0.275995  0.000000  0.000000  0.000000
 7790.0  0.274589  0.000000  0.274589  0.000000  0.000000  0.000000
 7795.0  0.273702  0.000000  0.273702  0.000000  0.000000  0.000000
 7800.0  0.272630  0.000000  0.272630  0.000000  0.000000  0.000000
 7805.0  0.271199  0.000000  0.271199  0.000000  0.000000  0.000000
 7810.0  0.271911  0.000000  0.271911  0.000000  0.000000  0.000000
 7815.0  0.270441  0.000000  0.270441  0.000000  0.000000  0.000000
 7820.0  0.268903  0.000000  0.268903  0.000000  0.000000  0.000000
 7825.0  0.269377  0.000000  0.269377  0.000000  0.000000  0.000000
 7830.0  0.268464  0.000000  0.268464  0.000000  0.000000  0.000000
 7835.0  0.267993  0.000000  0.267993  0.000000  0.000000  0.000000
 7840.0  0.268178  0.000000  0.268178  0.000000  0.000000  0.000000
 7845.0  0.267651  0.000000  0.267651  0.000000  0.000000  0.000000
 7850.0  0.267129  0.000000  0.267129  0.000000  0.000000  0.000000
 7855.0  0.266469  0.000000  0.266469  0.000000  0.000000  0.000000
 7860.0  0.268362  0.000000  0.268362  0.000000  0.000000  0.000000
 7865.0  0.264119  0.000000  0.264119  0.000000  0.000000  0.000000
 7870.0  0.263792  0.000000  0.263792  0.000000  0.000000  0.000000
 7875.0  0.262120  0.000000  0.262120  0.000000  0.000000  0.000000
 7880.0  0.264180  0.000000  0.264180  0.000000  0.000000  0.000000
 7885.0  0.262134  0.000000  0.262134  0.000000  0.000000  0.000000
 7890.0  0.260842  0.000000  0.260842  0.000000  0.000000  0.000000
 7895.0  0.260066  0.000000  0.260066  0.000000  0.000000  0.000000
 7900.0  0.260526  0.000000  0.260526  0.000000  0.000000  0.000000
 7905.0  0.260637  0.000000  0.260637  0.000000  0.000000  0.000000
 7910.0  0.258913  0.000000  0.258913  0.000000  0.000000  0.000000
 7915.0  0.257290  0.000000  0.257290  0.000000  0.000000  0.000000
 7920.0  0.257336  0.000000  0.257336  0.000000  0.000000  0.000000
 7925.0  0.258628  0.000000  0.258628  0.000000  0.000000  0.000000
 7930.0  0.257915  0.000000  0.257915  0.000000  0.000000  0.000000
 7935.0  0.255037  0.000000  0.255037  0.000000  0.000000  0.000000
 7940.0  0.256432  0.000000  0.256432  0.000000  0.000000  0.000000
 7945.0  0.255809  0.000000  0.255809  0.000000  0.000000  0.000000
 7950.0  0.256588  0.000000  0.256588  0.000000  0.000000  0.000000
 7955.0  0.253762  0.000000  0.253762  0.000000  0.000000  0.000000
 7960.0  0.251889  0.000000  0.251889  0.000000  0.000000  0.000000
 7965.0  0.253195  0.000000  0.253195  0.000000  0.000000  0.000000
 7970.0  0.252636  0.000000  0.252636  0.000000  0.000000  0.000000
 7975.0  0.251841  0.000000  0.251841  0.000000  0.000000  0.000000
 7980.0  0.250334  0.000000  0.250334  0.000000  0.000000  0.000000
 7985.0  0.251251  0.000000  0.251251  0.000000  0.000000  0.000000
 7990.0  0.250548  0.000000  0.250548  0.000000  0.000000  0.000000
 7995.0  0.249664  0.000000  0.249664  0.000000  0.000000  0.000000
 8000.0  0.248071  0.000000  0.248071  0.000000  0.000000  0.000000
 8005.0  0.248028  0.004135  0.248028  0.000000  0.000000  0.000000
 8010.0  0.247722  0.002889  0.247722  0.000000  0.000000  0.000000
 8015.0  0.247813  0.001105  0.247813  0.000000  0.000000  0.000000
 8020.0  0.246291  0.001859  0.246291  0.000000  0.000000  0.000000
 8025.0  0.246112  0.002253  0.246112  0.000000  0.000000  0.000000
 8030.0  0.246340  0.002995  0.246340  0.000000  0.000000  0.000000
 8035.0  0.247715  0.002623  0.247715  0.000000  0.000000  0.000000
 8040.0  0.246887  0.004405  0.246887  0.000000  0.000000  0.000000
 8045.0  0.247105  0.004137  0.247105  0.000000  0.000000  0.000000
 8050.0  0.246382  0.004260  0.246382  0.000000  0.000000  0.000000
 8055.0  0.245868  0.003742  0.245868  0.000000  0.000000  0.000000
 8060.0  0.244669  0.003913  0.244669  0.000000  0.000000  0.000000
 8065.0  0.244219  0.003322  0.244219  0.000000  0.000000  0.000000
 8070.0  0.243179  0.003359  0.243179  0.000000  0.000000  0.000000
 8075.0  0.242003  0.003252  0.242003  0.000000  0.000000  0.000000
 8080.0  0.241519  0.001802  0.241519  0.000000  0.000000  0.000000
 8085.0  0.242189  0.001656  0.242189  0.000000  0.000000  0.000000
 8090.0  0.238217  0.000100  0.238217  0.000000  0.000000  0.000000
 8095.0  0.237276  0.001826  0.237276  0.000000  0.000000  0.000000
 8100.0  0.236166  0.002744  0.236166  0.000000  0.000000  0.000000
 8105.0  0.235890  0.003597  0.235890  0.000000  0.000000  0.000000
 8110.0  0.235504  0.003254  0.235504  0.000000  0.000000  0.000000
 8115.0  0.235171  0.001953  0.235171  0.000000  0.000000  0.000000
 8120.0  0.236453  0.001544  0.236453  0.000000  0.000000  0.000000
 8125.0  0.236671  0.000849  0.236671  0.000000  0.000000  0.000000
 8130.0  0.237140  0.002800  0.237140  0.000000  0.000000  0.000000
 8135.0  0.236853  0.004410  0.236853  0.000000  0.000000  0.000000
 8140.0  0.235884  0.004513  0.235884  0.000000  0.000000  0.000000
 8145.0  0.233789  0.003035  0.233789  0.000000  0.000000  0.000000
 8150.0  0.230450  0.001431  0.230450  0.000000  0.000000  0.000000
 8155.0  0.227321  0.000141  0.227321  0.000000  0.000000  0.000000
 8160.0  0.223433  0.001141  0.223433  0.000000  0.000000  0.000000
 8165.0  0.222958  0.001817  0.222958  0.000000  0.000000  0.000000
 8170.0  0.226917  0.000254  0.226917  0.000000  0.000000  0.000000
 8175.0  0.227291  0.002782  0.227291  0.000000  0.000000  0.000000
 8180.0  0.228285  0.004571  0.228285  0.000000  0.000000  0.000000
 8185.0  0.230878  0.002837  0.230878  0.000000  0.000000  0.000000
 8190.0  0.229592  0.003929  0.229592  0.000000  0.000000  0.000000
 8195.0  0.228547  0.003400  0.228547  0.000000  0.000000  0.000000
 8200.0  0.228786  0.000373  0.228786  0.000000  0.000000  0.000000
 8205.0  0.228355  0.002551  0.228355  0.000000  0.000000  0.000000
 8210.0  0.227146  0.004645  0.227146  0.000000  0.000000  0.000000
 8215.0  0.224847  0.004927  0.224847  0.000000  0.000000  0.000000
 8220.0  0.222287  0.003721  0.222287  0.000000  0.000000  0.000000
 8225.0  0.216548  0.002755  0.216548  0.000000  0.000000  0.000000
 8230.0  0.214006  0.006659  0.214006  0.000000  0.000000  0.000000
 8235.0  0.220089  0.001021  0.220089  0.000000  0.000000  0.000000
 8240.0  0.222778  0.000974  0.222778  0.000000  0.000000  0.000000
 8245.0  0.222738  0.000657  0.222738  0.000000  0.000000  0.000000
 8250.0  0.223572  0.002168  0.223572  0.000000  0.000000  0.000000
 8255.0  0.220937  0.000345  0.220937  0.000000  0.000000  0.000000
 8260.0  0.219930  0.000889  0.219930  0.000000  0.000000  0.000000
 8265.0  0.219085  0.001953  0.219085  0.000000  0.000000  0.000000
 8270.0  0.217463  0.002134  0.217463  0.000000  0.000000  0.000000
 8275.0  0.215581  0.001705  0.215581  0.000000  0.000000  0.000000
 8280.0  0.214881  0.001995  0.214881  0.000000  0.000000  0.000000
 8285.0  0.214559  0.001862  0.214559  0.000000  0.000000  0.000000
 8290.0  0.214136  0.000984  0.214136  0.000000  0.000000  0.000000
 8295.0  0.214747  0.001012  0.214747  0.000000  0.000000  0.000000
 8300.0  0.215400  0.001145  0.215400  0.000000  0.000000  0.000000
 8305.0  0.214802  0.000199  0.214802  0.000000  0.000000  0.000000
 8310.0  0.214383  0.000100  0.214383  0.000000  0.000000  0.000000
 8315.0  0.213069  0.000687  0.213069  0.000000  0.000000  0.000000
 8320.0  0.211583  0.000816  0.211583  0.000000  0.000000  0.000000
 8325.0  0.212686  0.002777  0.212686  0.000000  0.000000  0.000000
 8330.0  0.210649  0.003063  0.210649  0.000000  0.000000  0.000000
 8335.0  0.208179  0.002661  0.208179  0.000000  0.000000  0.000000
 8340.0  0.208023  0.004227  0.208023  0.000000  0.000000  0.000000
 8345.0  0.208240  0.005178  0.208240  0.000000  0.000000  0.000000
 8350.0  0.207419  0.004222  0.207419  0.000000  0.000000  0.000000
 8355.0  0.206291  0.002703  0.206291  0.000000  0.000000  0.000000
 8360.0  0.206081  0.002540  0.206081  0.000000  0.000000  0.000000
 8365.0  0.206156  0.003345  0.206156  0.000000  0.000000  0.000000
 8370.0  0.205156  0.003233  0.205156  0.000000  0.000000  0.000000
 8375.0  0.204811  0.003729  0.204811  0.000000  0.000000  0.000000
 8380.0  0.203897  0.002948  0.203897  0.000000  0.000000  0.000000
 8385.0  0.204458  0.002908  0.204458  0.000000  0.000000  0.000000
 8390.0  0.204768  0.001801  0.204768  0.000000  0.000000  0.000000
 8395.0  0.206445  0.001815  0.206445  0.000000  0.000000  0.000000
 8400.0  0.205428  0.001425  0.205428  0.000000  0.000000  0.000000
 8405.0  0.205673  0.003009  0.205673  0.000000  0.000000  0.000000
 8410.0  0.207196  0.002515  0.207196  0.000000  0.000000  0.000000
 8415.0  0.207437  0.002470  0.207437  0.000000  0.000000  0.000000
 8420.0  0.205388  0.003612  0.205388  0.000000  0.000000  0.000000
 8425.0  0.203217  0.003255  0.203217  0.000000  0.000000  0.000000
 8430.0  0.202727  0.000100  0.202727  0.000000  0.000000  0.000000
 8435.0  0.200282  0.000654  0.200282  0.000000  0.000000  0.000000
 8440.0  0.198796  0.001320  0.198796  0.000000  0.000000  0.000000
 8445.0  0.198433  0.001429  0.198433  0.000000  0.000000  0.000000
 8450.0  0.198332  0.000672  0.198332  0.000000  0.000000  0.000000
 8455.0  0.199264  0.000959  0.199264  0.000000  0.000000  0.000000
 8460.0  0.199205  0.000992  0.199205  0.000000  0.000000  0.000000
 8465.0  0.197800  0.001024  0.197800  0.000000  0.000000  0.000000
 8470.0  0.196332  0.001735  0.196332  0.000000  0.000000  0.000000
 8475.0  0.195597  0.002882  0.195597  0.000000  0.000000  0.000000
 8480.0  0.195732  0.003459  0.195732  0.000000  0.000000  0.000000
 8485.0  0.195486  0.001274  0.195486  0.000000  0.000000  0.000000
 8490.0  0.196883  0.000429  0.196883  0.000000  0.000000  0.000000
 8495.0  0.197542  0.003050  0.197542  0.000000  0.000000  0.000000
 8500.0  0.198104  0.004551  0.198104  0.000000  0.000000  0.000000
 8505.0  0.197666  0.005020  0.197666  0.000000  0.000000  0.000000
 8510.0  0.197200  0.003927  0.197200  0.000000  0.000000  0.000000
 8515.0  0.196312  0.002694  0.196312  0.000000  0.000000  0.000000
 8520.0  0.195464  0.001759  0.195464  0.000000  0.000000  0.000000
 8525.0  0.195393  0.000994  0.195393  0.000000  0.000000  0.000000
 8530.0  0.195074  0.001300  0.195074  0.000000  0.000000  0.000000
 8535.0  0.193740  0.003026  0.193740  0.000000  0.000000  0.000000
 8540.0  0.193594  0.003103  0.193594  0.000000  0.000000  0.000000
 8545.0  0.194055  0.001809  0.194055  0.000000  0.000000  0.000000
 8550.0  0.192682  0.002140  0.192682  0.000000  0.000000  0.000000
 8555.0  0.192058  0.001436  0.192058  0.000000  0.000000  0.000000
 8560.0  0.191612  0.000676  0.191612  0.000000  0.000000  0.000000
 8565.0  0.191785  0.000473  0.191785  0.000000  0.000000  0.000000
 8570.0  0.190536  0.000000  0.190536  0.000000  0.000000  0.000000
 8575.0  0.189383  0.000000  0.189383  0.000000  0.000000  0.000000
 8580.0  0.187209  0.000070  0.187209  0.000000  0.000000  0.000000
 8585.0  0.185666  0.001645  0.185666  0.000000  0.000000  0.000000
 8590.0  0.183714  0.003247  0.183714  0.000000  0.000000  0.000000
 8595.0  0.181666  0.004000  0.181666  0.000000  0.000000  0.000000
 8600.0  0.180841  0.004347  0.180841  0.000000  0.000000  0.000000
 8605.0  0.181674  0.004099  0.181674  0.000000  0.000000  0.000000
 8610.0  0.183916  0.003804  0.183916  0.000000  0.000000  0.000000
 8615.0  0.186792  0.003793  0.186792  0.000000  0.000000  0.000000
 8620.0  0.186443  0.000831  0.186443  0.000000  0.000000  0.000000
 8625.0  0.187061  0.000698  0.187061  0.000000  0.000000  0.000000
 8630.0  0.186624  0.000869  0.186624  0.000000  0.000000  0.000000
 8635.0  0.185755  0.001593  0.185755  0.000000  0.000000  0.000000
 8640.0  0.184000  0.001867  0.184000  0.000000  0.000000  0.000000
 8645.0  0.182723  0.002835  0.182723  0.000000  0.000000  0.000000
 8650.0  0.180546  0.002600  0.180546  0.000000  0.000000  0.000000
 8655.0  0.179420  0.003154  0.179420  0.000000  0.000000  0.000000
 8660.0  0.177619  0.002242  0.177619  0.000000  0.000000  0.000000
 8665.0  0.176717  0.001500  0.176717  0.000000  0.000000  0.000000
 8670.0  0.177200  0.001647  0.177200  0.000000  0.000000  0.000000
 8675.0  0.178788  0.002599  0.178788  0.000000  0.000000  0.000000
 8680.0  0.180068  0.002970  0.180068  0.000000  0.000000  0.000000
 8685.0  0.181238  0.003223  0.181238  0.000000  0.000000  0.000000
 8690.0  0.181462  0.002588  0.181462  0.000000  0.000000  0.000000
 8695.0  0.182053  0.002769  0.182053  0.000000  0.000000  0.000000
 8700.0  0.182862  0.003784  0.182862  0.000000  0.000000  0.000000
 8705.0  0.183056  0.004756  0.183056  0.000000  0.000000  0.000000
 8710.0  0.181831  0.004417  0.181831  0.000000  0.000000  0.000000
 8715.0  0.181699  0.005226  0.181699  0.000000  0.000000  0.000000
 8720.0  0.181171  0.005024  0.181171  0.000000  0.000000  0.000000
 8725.0  0.180401  0.003694  0.180401  0.000000  0.000000  0.000000
 8730.0  0.179533  0.001708  0.179533  0.000000  0.000000  0.000000
 8735.0  0.178452  0.000610  0.178452  0.000000  0.000000  0.000000
 8740.0  0.178373  0.001408  0.178373  0.000000  0.000000  0.000000
 8745.0  0.176061  0.004022  0.176061  0.000000  0.000000  0.000000
 8750.0  0.174009  0.005479  0.174009  0.000000  0.000000  0.000000
 8755.0  0.173528  0.004221  0.173528  0.000000  0.000000  0.000000
 8760.0  0.174346  0.000527  0.174346  0.000000  0.000000  0.000000
