#lRMS=0.003538307967 iRMS=0.0001371480321 0
#    lk   ukf_g8v   uks_g8v        fh       fse        fl         fd
#
 6825.0  0.873559  0.017780  0.873559  0.000000  0.000000  0.000000
 6830.0  0.867711  0.014531  0.867711  0.000000  0.000000  0.000000
 6835.0  0.861241  0.015864  0.861241  0.000000  0.000000  0.000000
 6840.0  0.855057  0.013821  0.855057  0.000000  0.000000  0.000000
 6845.0  0.851977  0.010822  0.851977  0.000000  0.000000  0.000000
 6850.0  0.848150  0.008320  0.848150  0.000000  0.000000  0.000000
 6855.0  0.843946  0.008950  0.843946  0.000000  0.000000  0.000000
 6860.0  0.839736  0.012609  0.839736  0.000000  0.000000  0.000000
 6865.0  0.835895  0.016978  0.835895  0.000000  0.000000  0.000000
 6870.0  0.832829  0.020613  0.832829  0.000000  0.000000  0.000000
 6875.0  0.830947  0.022632  0.830947  0.000000  0.000000  0.000000
 6880.0  0.830662  0.022331  0.830662  0.000000  0.000000  0.000000
 6885.0  0.832169  0.019474  0.832169  0.000000  0.000000  0.000000
 6890.0  0.834801  0.015281  0.834801  0.000000  0.000000  0.000000
 6895.0  0.837677  0.011484  0.837677  0.000000  0.000000  0.000000
 6900.0  0.839912  0.009612  0.839912  0.000000  0.000000  0.000000
 6905.0  0.840847  0.009372  0.840847  0.000000  0.000000  0.000000
 6910.0  0.840713  0.009487  0.840713  0.000000  0.000000  0.000000
 6915.0  0.839960  0.009612  0.839960  0.000000  0.000000  0.000000
 6920.0  0.839041  0.009750  0.839041  0.000000  0.000000  0.000000
 6925.0  0.838315  0.009906  0.838315  0.000000  0.000000  0.000000
 6930.0  0.837771  0.010022  0.837771  0.000000  0.000000  0.000000
 6935.0  0.837303  0.010136  0.837303  0.000000  0.000000  0.000000
 6940.0  0.836810  0.010253  0.836810  0.000000  0.000000  0.000000
 6945.0  0.836198  0.010380  0.836198  0.000000  0.000000  0.000000
 6950.0  0.835431  0.010543  0.835431  0.000000  0.000000  0.000000
 6955.0  0.834485  0.010774  0.834485  0.000000  0.000000  0.000000
 6960.0  0.833334  0.011121  0.833334  0.000000  0.000000  0.000000
 6965.0  0.831988  0.011654  0.831988  0.000000  0.000000  0.000000
 6970.0  0.830580  0.012356  0.830580  0.000000  0.000000  0.000000
 6975.0  0.829820  0.011373  0.829820  0.000000  0.000000  0.000000
 6980.0  0.820747  0.009670  0.820747  0.000000  0.000000  0.000000
 6985.0  0.823787  0.008275  0.823787  0.000000  0.000000  0.000000
 6990.0  0.824283  0.009762  0.824283  0.000000  0.000000  0.000000
 6995.0  0.825635  0.009196  0.825635  0.000000  0.000000  0.000000
 7000.0  0.820552  0.008756  0.820552  0.000000  0.000000  0.000000
 7005.0  0.815012  0.014815  0.815012  0.000000  0.000000  0.000000
 7010.0  0.815902  0.014407  0.815902  0.000000  0.000000  0.000000
 7015.0  0.813119  0.009448  0.813119  0.000000  0.000000  0.000000
 7020.0  0.807075  0.009627  0.807075  0.000000  0.000000  0.000000
 7025.0  0.807656  0.011101  0.807656  0.000000  0.000000  0.000000
 7030.0  0.817645  0.005250  0.817645  0.000000  0.000000  0.000000
 7035.0  0.817926  0.011007  0.817926  0.000000  0.000000  0.000000
 7040.0  0.819484  0.009891  0.819484  0.000000  0.000000  0.000000
 7045.0  0.823495  0.005842  0.823495  0.000000  0.000000  0.000000
 7050.0  0.825204  0.003195  0.825204  0.000000  0.000000  0.000000
 7055.0  0.826230  0.008475  0.826230  0.000000  0.000000  0.000000
 7060.0  0.824412  0.006557  0.824412  0.000000  0.000000  0.000000
 7065.0  0.816434  0.010122  0.816434  0.000000  0.000000  0.000000
 7070.0  0.818728  0.007375  0.818728  0.000000  0.000000  0.000000
 7075.0  0.823526  0.007643  0.823526  0.000000  0.000000  0.000000
 7080.0  0.821377  0.008391  0.821377  0.000000  0.000000  0.000000
 7085.0  0.811686  0.014202  0.811686  0.000000  0.000000  0.000000
 7090.0  0.809884  0.012517  0.809884  0.000000  0.000000  0.000000
 7095.0  0.815230  0.010465  0.815230  0.000000  0.000000  0.000000
 7100.0  0.820092  0.011353  0.820092  0.000000  0.000000  0.000000
 7105.0  0.817998  0.009448  0.817998  0.000000  0.000000  0.000000
 7110.0  0.812646  0.007258  0.812646  0.000000  0.000000  0.000000
 7115.0  0.811022  0.006266  0.811022  0.000000  0.000000  0.000000
 7120.0  0.808847  0.007550  0.808847  0.000000  0.000000  0.000000
 7125.0  0.811302  0.008252  0.811302  0.000000  0.000000  0.000000
 7130.0  0.811186  0.012962  0.811186  0.000000  0.000000  0.000000
 7135.0  0.815242  0.019980  0.815242  0.000000  0.000000  0.000000
 7140.0  0.813325  0.017751  0.813325  0.000000  0.000000  0.000000
 7145.0  0.805410  0.009228  0.805410  0.000000  0.000000  0.000000
 7150.0  0.800517  0.008378  0.800517  0.000000  0.000000  0.000000
 7155.0  0.805521  0.010963  0.805521  0.000000  0.000000  0.000000
 7160.0  0.806375  0.011635  0.806375  0.000000  0.000000  0.000000
 7165.0  0.796164  0.013915  0.796164  0.000000  0.000000  0.000000
 7170.0  0.786405  0.021665  0.786405  0.000000  0.000000  0.000000
 7175.0  0.775064  0.028034  0.775064  0.000000  0.000000  0.000000
 7180.0  0.765833  0.033566  0.765833  0.000000  0.000000  0.000000
 7185.0  0.751183  0.045094  0.751183  0.000000  0.000000  0.000000
 7190.0  0.749812  0.045502  0.749812  0.000000  0.000000  0.000000
 7195.0  0.754807  0.039717  0.754807  0.000000  0.000000  0.000000
 7200.0  0.760129  0.029607  0.760129  0.000000  0.000000  0.000000
 7205.0  0.763982  0.021143  0.763982  0.000000  0.000000  0.000000
 7210.0  0.777072  0.017918  0.777072  0.000000  0.000000  0.000000
 7215.0  0.788530  0.021615  0.788530  0.000000  0.000000  0.000000
 7220.0  0.794890  0.026010  0.794890  0.000000  0.000000  0.000000
 7225.0  0.791698  0.025131  0.791698  0.000000  0.000000  0.000000
 7230.0  0.782870  0.021119  0.782870  0.000000  0.000000  0.000000
 7235.0  0.775868  0.019349  0.775868  0.000000  0.000000  0.000000
 7240.0  0.774310  0.021811  0.774310  0.000000  0.000000  0.000000
 7245.0  0.775483  0.026161  0.775483  0.000000  0.000000  0.000000
 7250.0  0.775327  0.026353  0.775327  0.000000  0.000000  0.000000
 7255.0  0.769877  0.017897  0.769877  0.000000  0.000000  0.000000
 7260.0  0.769992  0.013827  0.769992  0.000000  0.000000  0.000000
 7265.0  0.773588  0.013028  0.773588  0.000000  0.000000  0.000000
 7270.0  0.778094  0.018830  0.778094  0.000000  0.000000  0.000000
 7275.0  0.767975  0.008116  0.767975  0.000000  0.000000  0.000000
 7280.0  0.763303  0.012140  0.763303  0.000000  0.000000  0.000000
 7285.0  0.756451  0.021779  0.756451  0.000000  0.000000  0.000000
 7290.0  0.749344  0.028500  0.749344  0.000000  0.000000  0.000000
 7295.0  0.759951  0.021409  0.759951  0.000000  0.000000  0.000000
 7300.0  0.767201  0.012662  0.767201  0.000000  0.000000  0.000000
 7305.0  0.766256  0.010376  0.766256  0.000000  0.000000  0.000000
 7310.0  0.767533  0.012189  0.767533  0.000000  0.000000  0.000000
 7315.0  0.769484  0.011506  0.769484  0.000000  0.000000  0.000000
 7320.0  0.770956  0.009685  0.770956  0.000000  0.000000  0.000000
 7325.0  0.771805  0.010826  0.771805  0.000000  0.000000  0.000000
 7330.0  0.772868  0.011597  0.772868  0.000000  0.000000  0.000000
 7335.0  0.778563  0.017244  0.778563  0.000000  0.000000  0.000000
 7340.0  0.781263  0.018958  0.781263  0.000000  0.000000  0.000000
 7345.0  0.775919  0.011574  0.775919  0.000000  0.000000  0.000000
 7350.0  0.770528  0.006528  0.770528  0.000000  0.000000  0.000000
 7355.0  0.765103  0.007034  0.765103  0.000000  0.000000  0.000000
 7360.0  0.763293  0.007123  0.763293  0.000000  0.000000  0.000000
 7365.0  0.764548  0.004103  0.764548  0.000000  0.000000  0.000000
 7370.0  0.769653  0.003693  0.769653  0.000000  0.000000  0.000000
 7375.0  0.776288  0.011428  0.776288  0.000000  0.000000  0.000000
 7380.0  0.772927  0.011141  0.772927  0.000000  0.000000  0.000000
 7385.0  0.753423  0.009651  0.753423  0.000000  0.000000  0.000000
 7390.0  0.747349  0.009743  0.747349  0.000000  0.000000  0.000000
 7395.0  0.758616  0.004237  0.758616  0.000000  0.000000  0.000000
 7400.0  0.757644  0.012019  0.757644  0.000000  0.000000  0.000000
 7405.0  0.748989  0.018017  0.748989  0.000000  0.000000  0.000000
 7410.0  0.742315  0.016165  0.742315  0.000000  0.000000  0.000000
 7415.0  0.753448  0.010018  0.753448  0.000000  0.000000  0.000000
 7420.0  0.758324  0.010209  0.758324  0.000000  0.000000  0.000000
 7425.0  0.761395  0.006647  0.761395  0.000000  0.000000  0.000000
 7430.0  0.767760  0.007018  0.767760  0.000000  0.000000  0.000000
 7435.0  0.768884  0.008139  0.768884  0.000000  0.000000  0.000000
 7440.0  0.765476  0.009815  0.765476  0.000000  0.000000  0.000000
 7445.0  0.760540  0.013300  0.760540  0.000000  0.000000  0.000000
 7450.0  0.763005  0.007831  0.763005  0.000000  0.000000  0.000000
 7455.0  0.766028  0.006085  0.766028  0.000000  0.000000  0.000000
 7460.0  0.762638  0.010059  0.762638  0.000000  0.000000  0.000000
 7465.0  0.762829  0.011111  0.762829  0.000000  0.000000  0.000000
 7470.0  0.764872  0.011461  0.764872  0.000000  0.000000  0.000000
 7475.0  0.762530  0.013210  0.762530  0.000000  0.000000  0.000000
 7480.0  0.760109  0.012956  0.760109  0.000000  0.000000  0.000000
 7485.0  0.757024  0.010788  0.757024  0.000000  0.000000  0.000000
 7490.0  0.750732  0.009372  0.750732  0.000000  0.000000  0.000000
 7495.0  0.746454  0.014186  0.746454  0.000000  0.000000  0.000000
 7500.0  0.751203  0.012087  0.751203  0.000000  0.000000  0.000000
 7505.0  0.746881  0.007769  0.746881  0.000000  0.000000  0.000000
 7510.0  0.741021  0.007154  0.741021  0.000000  0.000000  0.000000
 7515.0  0.750424  0.011807  0.750424  0.000000  0.000000  0.000000
 7520.0  0.756680  0.017943  0.756680  0.000000  0.000000  0.000000
 7525.0  0.752152  0.015791  0.752152  0.000000  0.000000  0.000000
 7530.0  0.749062  0.009917  0.749062  0.000000  0.000000  0.000000
 7535.0  0.751491  0.010708  0.751491  0.000000  0.000000  0.000000
 7540.0  0.753626  0.013846  0.753626  0.000000  0.000000  0.000000
 7545.0  0.750365  0.014170  0.750365  0.000000  0.000000  0.000000
 7550.0  0.748277  0.014322  0.748277  0.000000  0.000000  0.000000
 7555.0  0.747680  0.014492  0.747680  0.000000  0.000000  0.000000
 7560.0  0.747084  0.014666  0.747084  0.000000  0.000000  0.000000
 7565.0  0.746488  0.014830  0.746488  0.000000  0.000000  0.000000
 7570.0  0.745892  0.015003  0.745892  0.000000  0.000000  0.000000
 7575.0  0.745296  0.015173  0.745296  0.000000  0.000000  0.000000
 7580.0  0.744699  0.015346  0.744699  0.000000  0.000000  0.000000
 7585.0  0.744103  0.015515  0.744103  0.000000  0.000000  0.000000
 7590.0  0.743507  0.015690  0.743507  0.000000  0.000000  0.000000
 7595.0  0.742911  0.015862  0.742911  0.000000  0.000000  0.000000
 7600.0  0.742315  0.016037  0.742315  0.000000  0.000000  0.000000
 7605.0  0.741718  0.016211  0.741718  0.000000  0.000000  0.000000
 7610.0  0.741122  0.016387  0.741122  0.000000  0.000000  0.000000
 7615.0  0.740526  0.016563  0.740526  0.000000  0.000000  0.000000
 7620.0  0.739930  0.016735  0.739930  0.000000  0.000000  0.000000
 7625.0  0.739333  0.016915  0.739333  0.000000  0.000000  0.000000
 7630.0  0.738737  0.017090  0.738737  0.000000  0.000000  0.000000
 7635.0  0.738141  0.017268  0.738141  0.000000  0.000000  0.000000
 7640.0  0.737545  0.017442  0.737545  0.000000  0.000000  0.000000
 7645.0  0.736948  0.017620  0.736948  0.000000  0.000000  0.000000
 7650.0  0.736352  0.017799  0.736352  0.000000  0.000000  0.000000
 7655.0  0.735756  0.017976  0.735756  0.000000  0.000000  0.000000
 7660.0  0.735160  0.018159  0.735160  0.000000  0.000000  0.000000
 7665.0  0.734564  0.018339  0.734564  0.000000  0.000000  0.000000
 7670.0  0.733967  0.018517  0.733967  0.000000  0.000000  0.000000
 7675.0  0.733371  0.018699  0.733371  0.000000  0.000000  0.000000
 7680.0  0.732775  0.018878  0.732775  0.000000  0.000000  0.000000
 7685.0  0.732179  0.019058  0.732179  0.000000  0.000000  0.000000
 7690.0  0.731582  0.019241  0.731582  0.000000  0.000000  0.000000
 7695.0  0.730986  0.019416  0.730986  0.000000  0.000000  0.000000
 7700.0  0.730390  0.019602  0.730390  0.000000  0.000000  0.000000
 7705.0  0.729794  0.019781  0.729794  0.000000  0.000000  0.000000
 7710.0  0.729198  0.019965  0.729198  0.000000  0.000000  0.000000
 7715.0  0.728601  0.020151  0.728601  0.000000  0.000000  0.000000
 7720.0  0.728005  0.020329  0.728005  0.000000  0.000000  0.000000
 7725.0  0.727409  0.020512  0.727409  0.000000  0.000000  0.000000
 7730.0  0.726813  0.020696  0.726813  0.000000  0.000000  0.000000
 7735.0  0.730152  0.021789  0.730152  0.000000  0.000000  0.000000
 7740.0  0.727620  0.020543  0.727620  0.000000  0.000000  0.000000
 7745.0  0.718267  0.017688  0.718267  0.000000  0.000000  0.000000
 7750.0  0.714422  0.014043  0.714422  0.000000  0.000000  0.000000
 7755.0  0.719653  0.015770  0.719653  0.000000  0.000000  0.000000
 7760.0  0.723421  0.019089  0.723421  0.000000  0.000000  0.000000
 7765.0  0.723580  0.016473  0.723580  0.000000  0.000000  0.000000
 7770.0  0.721585  0.011731  0.721585  0.000000  0.000000  0.000000
 7775.0  0.721123  0.010743  0.721123  0.000000  0.000000  0.000000
 7780.0  0.720891  0.011037  0.720891  0.000000  0.000000  0.000000
 7785.0  0.719965  0.006097  0.719965  0.000000  0.000000  0.000000
 7790.0  0.718044  0.002604  0.718044  0.000000  0.000000  0.000000
 7795.0  0.717264  0.002267  0.717264  0.000000  0.000000  0.000000
 7800.0  0.715534  0.004342  0.715534  0.000000  0.000000  0.000000
 7805.0  0.714358  0.002978  0.714358  0.000000  0.000000  0.000000
 7810.0  0.713071  0.004543  0.713071  0.000000  0.000000  0.000000
 7815.0  0.716772  0.008841  0.716772  0.000000  0.000000  0.000000
 7820.0  0.718940  0.011432  0.718940  0.000000  0.000000  0.000000
 7825.0  0.714658  0.007314  0.714658  0.000000  0.000000  0.000000
 7830.0  0.706092  0.003033  0.706092  0.000000  0.000000  0.000000
 7835.0  0.704904  0.005289  0.704904  0.000000  0.000000  0.000000
 7840.0  0.710869  0.000610  0.710869  0.000000  0.000000  0.000000
 7845.0  0.712350  0.001021  0.712350  0.000000  0.000000  0.000000
 7850.0  0.712025  0.001221  0.712025  0.000000  0.000000  0.000000
 7855.0  0.712582  0.002590  0.712582  0.000000  0.000000  0.000000
 7860.0  0.713168  0.004333  0.713168  0.000000  0.000000  0.000000
 7865.0  0.712669  0.005404  0.712669  0.000000  0.000000  0.000000
 7870.0  0.709419  0.004543  0.709419  0.000000  0.000000  0.000000
 7875.0  0.704498  0.001444  0.704498  0.000000  0.000000  0.000000
 7880.0  0.702068  0.002175  0.702068  0.000000  0.000000  0.000000
 7885.0  0.704493  0.006689  0.704493  0.000000  0.000000  0.000000
 7890.0  0.706517  0.012629  0.706517  0.000000  0.000000  0.000000
 7895.0  0.703346  0.013116  0.703346  0.000000  0.000000  0.000000
 7900.0  0.700544  0.010600  0.700544  0.000000  0.000000  0.000000
 7905.0  0.698912  0.009386  0.698912  0.000000  0.000000  0.000000
 7910.0  0.696550  0.008481  0.696550  0.000000  0.000000  0.000000
 7915.0  0.693930  0.007162  0.693930  0.000000  0.000000  0.000000
 7920.0  0.692159  0.005561  0.692159  0.000000  0.000000  0.000000
 7925.0  0.690400  0.005601  0.690400  0.000000  0.000000  0.000000
 7930.0  0.684728  0.006410  0.684728  0.000000  0.000000  0.000000
 7935.0  0.680152  0.007334  0.680152  0.000000  0.000000  0.000000
 7940.0  0.679105  0.007904  0.679105  0.000000  0.000000  0.000000
 7945.0  0.680754  0.011370  0.680754  0.000000  0.000000  0.000000
 7950.0  0.688867  0.010266  0.688867  0.000000  0.000000  0.000000
 7955.0  0.692959  0.009069  0.692959  0.000000  0.000000  0.000000
 7960.0  0.693565  0.008223  0.693565  0.000000  0.000000  0.000000
 7965.0  0.697089  0.009327  0.697089  0.000000  0.000000  0.000000
 7970.0  0.699589  0.010064  0.699589  0.000000  0.000000  0.000000
 7975.0  0.699209  0.007960  0.699209  0.000000  0.000000  0.000000
 7980.0  0.698169  0.006664  0.698169  0.000000  0.000000  0.000000
 7985.0  0.698112  0.009305  0.698112  0.000000  0.000000  0.000000
 7990.0  0.696556  0.010110  0.696556  0.000000  0.000000  0.000000
 7995.0  0.687174  0.007178  0.687174  0.000000  0.000000  0.000000
 8000.0  0.681294  0.004802  0.681294  0.000000  0.000000  0.000000
 8005.0  0.686579  0.002184  0.686579  0.000000  0.000000  0.000000
 8010.0  0.691885  0.007337  0.691885  0.000000  0.000000  0.000000
 8015.0  0.695882  0.009102  0.695882  0.000000  0.000000  0.000000
 8020.0  0.694492  0.006813  0.694492  0.000000  0.000000  0.000000
 8025.0  0.686682  0.005154  0.686682  0.000000  0.000000  0.000000
 8030.0  0.683076  0.005077  0.683076  0.000000  0.000000  0.000000
 8035.0  0.686939  0.001205  0.686939  0.000000  0.000000  0.000000
 8040.0  0.686363  0.003611  0.686363  0.000000  0.000000  0.000000
 8045.0  0.677091  0.006482  0.677091  0.000000  0.000000  0.000000
 8050.0  0.674067  0.003554  0.674067  0.000000  0.000000  0.000000
 8055.0  0.681077  0.004090  0.681077  0.000000  0.000000  0.000000
 8060.0  0.686291  0.010096  0.686291  0.000000  0.000000  0.000000
 8065.0  0.685300  0.009994  0.685300  0.000000  0.000000  0.000000
 8070.0  0.680768  0.006922  0.680768  0.000000  0.000000  0.000000
 8075.0  0.680234  0.006574  0.680234  0.000000  0.000000  0.000000
 8080.0  0.679471  0.008349  0.679471  0.000000  0.000000  0.000000
 8085.0  0.677350  0.010658  0.677350  0.000000  0.000000  0.000000
 8090.0  0.675955  0.009975  0.675955  0.000000  0.000000  0.000000
 8095.0  0.671811  0.008143  0.671811  0.000000  0.000000  0.000000
 8100.0  0.670543  0.006119  0.670543  0.000000  0.000000  0.000000
 8105.0  0.672599  0.007604  0.672599  0.000000  0.000000  0.000000
 8110.0  0.675836  0.010020  0.675836  0.000000  0.000000  0.000000
 8115.0  0.677688  0.010440  0.677688  0.000000  0.000000  0.000000
 8120.0  0.677969  0.009908  0.677969  0.000000  0.000000  0.000000
 8125.0  0.677031  0.009893  0.677031  0.000000  0.000000  0.000000
 8130.0  0.674984  0.010805  0.674984  0.000000  0.000000  0.000000
 8135.0  0.671910  0.012504  0.671910  0.000000  0.000000  0.000000
 8140.0  0.668005  0.014467  0.668005  0.000000  0.000000  0.000000
 8145.0  0.663420  0.016356  0.663420  0.000000  0.000000  0.000000
 8150.0  0.658011  0.019168  0.658011  0.000000  0.000000  0.000000
 8155.0  0.652080  0.023399  0.652080  0.000000  0.000000  0.000000
 8160.0  0.648001  0.025965  0.648001  0.000000  0.000000  0.000000
 8165.0  0.647322  0.024723  0.647322  0.000000  0.000000  0.000000
 8170.0  0.646188  0.024954  0.646188  0.000000  0.000000  0.000000
 8175.0  0.641445  0.030633  0.641445  0.000000  0.000000  0.000000
 8180.0  0.638146  0.032820  0.638146  0.000000  0.000000  0.000000
 8185.0  0.640537  0.024529  0.640537  0.000000  0.000000  0.000000
 8190.0  0.641451  0.018709  0.641451  0.000000  0.000000  0.000000
 8195.0  0.634845  0.024690  0.634845  0.000000  0.000000  0.000000
 8200.0  0.630597  0.028720  0.630597  0.000000  0.000000  0.000000
 8205.0  0.638087  0.018698  0.638087  0.000000  0.000000  0.000000
 8210.0  0.648797  0.010322  0.648797  0.000000  0.000000  0.000000
 8215.0  0.651455  0.008161  0.651455  0.000000  0.000000  0.000000
 8220.0  0.641652  0.018405  0.641652  0.000000  0.000000  0.000000
 8225.0  0.621280  0.051006  0.621280  0.000000  0.000000  0.000000
 8230.0  0.610543  0.068130  0.610543  0.000000  0.000000  0.000000
 8235.0  0.625637  0.044628  0.625637  0.000000  0.000000  0.000000
 8240.0  0.648397  0.010381  0.648397  0.000000  0.000000  0.000000
 8245.0  0.657897  0.002308  0.657897  0.000000  0.000000  0.000000
 8250.0  0.656531  0.004324  0.656531  0.000000  0.000000  0.000000
 8255.0  0.652075  0.014970  0.652075  0.000000  0.000000  0.000000
 8260.0  0.650530  0.019036  0.650530  0.000000  0.000000  0.000000
 8265.0  0.654526  0.011563  0.654526  0.000000  0.000000  0.000000
 8270.0  0.654992  0.007141  0.654992  0.000000  0.000000  0.000000
 8275.0  0.644471  0.019197  0.644471  0.000000  0.000000  0.000000
 8280.0  0.633692  0.032673  0.633692  0.000000  0.000000  0.000000
 8285.0  0.633810  0.030392  0.633810  0.000000  0.000000  0.000000
 8290.0  0.639521  0.020306  0.639521  0.000000  0.000000  0.000000
 8295.0  0.642965  0.014067  0.642965  0.000000  0.000000  0.000000
 8300.0  0.642513  0.013469  0.642513  0.000000  0.000000  0.000000
 8305.0  0.638733  0.017090  0.638733  0.000000  0.000000  0.000000
 8310.0  0.634743  0.020463  0.634743  0.000000  0.000000  0.000000
 8315.0  0.633261  0.020076  0.633261  0.000000  0.000000  0.000000
 8320.0  0.632836  0.018708  0.632836  0.000000  0.000000  0.000000
 8325.0  0.631595  0.019161  0.631595  0.000000  0.000000  0.000000
 8330.0  0.630126  0.020482  0.630126  0.000000  0.000000  0.000000
 8335.0  0.629509  0.021202  0.629509  0.000000  0.000000  0.000000
 8340.0  0.630327  0.020482  0.630327  0.000000  0.000000  0.000000
 8345.0  0.632741  0.017974  0.632741  0.000000  0.000000  0.000000
 8350.0  0.635716  0.014780  0.635716  0.000000  0.000000  0.000000
 8355.0  0.638139  0.012055  0.638139  0.000000  0.000000  0.000000
 8360.0  0.639760  0.009794  0.639760  0.000000  0.000000  0.000000
 8365.0  0.640611  0.008076  0.640611  0.000000  0.000000  0.000000
 8370.0  0.640980  0.007490  0.640980  0.000000  0.000000  0.000000
 8375.0  0.640912  0.007854  0.640912  0.000000  0.000000  0.000000
 8380.0  0.639222  0.008391  0.639222  0.000000  0.000000  0.000000
 8385.0  0.635604  0.012289  0.635604  0.000000  0.000000  0.000000
 8390.0  0.634476  0.015557  0.634476  0.000000  0.000000  0.000000
 8395.0  0.639340  0.010016  0.639340  0.000000  0.000000  0.000000
 8400.0  0.645299  0.002575  0.645299  0.000000  0.000000  0.000000
 8405.0  0.647003  0.004672  0.647003  0.000000  0.000000  0.000000
 8410.0  0.651092  0.000193  0.651092  0.000000  0.000000  0.000000
 8415.0  0.649832  0.000193  0.649832  0.000000  0.000000  0.000000
 8420.0  0.648751  0.000511  0.648751  0.000000  0.000000  0.000000
 8425.0  0.646400  0.001174  0.646400  0.000000  0.000000  0.000000
 8430.0  0.644552  0.001737  0.644552  0.000000  0.000000  0.000000
 8435.0  0.633857  0.000946  0.633857  0.000000  0.000000  0.000000
 8440.0  0.631694  0.004367  0.631694  0.000000  0.000000  0.000000
 8445.0  0.642221  0.006528  0.642221  0.000000  0.000000  0.000000
 8450.0  0.649892  0.000000  0.649892  0.000000  0.000000  0.000000
 8455.0  0.653308  0.004531  0.653308  0.000000  0.000000  0.000000
 8460.0  0.649478  0.002088  0.649478  0.000000  0.000000  0.000000
 8465.0  0.635423  0.004277  0.635423  0.000000  0.000000  0.000000
 8470.0  0.625494  0.009612  0.625494  0.000000  0.000000  0.000000
 8475.0  0.632322  0.009685  0.632322  0.000000  0.000000  0.000000
 8480.0  0.639902  0.000432  0.639902  0.000000  0.000000  0.000000
 8485.0  0.641497  0.003154  0.641497  0.000000  0.000000  0.000000
 8490.0  0.623803  0.007723  0.623803  0.000000  0.000000  0.000000
 8495.0  0.567625  0.017046  0.567625  0.000000  0.000000  0.000000
 8500.0  0.544283  0.034321  0.544283  0.000000  0.000000  0.000000
 8505.0  0.586488  0.038790  0.586488  0.000000  0.000000  0.000000
 8510.0  0.614743  0.011425  0.614743  0.000000  0.000000  0.000000
 8515.0  0.609497  0.004783  0.609497  0.000000  0.000000  0.000000
 8520.0  0.604476  0.021991  0.604476  0.000000  0.000000  0.000000
 8525.0  0.602228  0.022893  0.602228  0.000000  0.000000  0.000000
 8530.0  0.590542  0.025985  0.590542  0.000000  0.000000  0.000000
 8535.0  0.541851  0.030738  0.541851  0.000000  0.000000  0.000000
 8540.0  0.478408  0.009745  0.478408  0.000000  0.000000  0.000000
 8545.0  0.495752  0.017342  0.495752  0.000000  0.000000  0.000000
 8550.0  0.558557  0.043363  0.558557  0.000000  0.000000  0.000000
 8555.0  0.580852  0.033067  0.580852  0.000000  0.000000  0.000000
 8560.0  0.592308  0.027376  0.592308  0.000000  0.000000  0.000000
 8565.0  0.597002  0.029090  0.597002  0.000000  0.000000  0.000000
 8570.0  0.593802  0.030797  0.593802  0.000000  0.000000  0.000000
 8575.0  0.590522  0.034281  0.590522  0.000000  0.000000  0.000000
 8580.0  0.588128  0.034864  0.588128  0.000000  0.000000  0.000000
 8585.0  0.588133  0.032152  0.588133  0.000000  0.000000  0.000000
 8590.0  0.587026  0.033631  0.587026  0.000000  0.000000  0.000000
 8595.0  0.578339  0.038725  0.578339  0.000000  0.000000  0.000000
 8600.0  0.578057  0.039457  0.578057  0.000000  0.000000  0.000000
 8605.0  0.593495  0.023282  0.593495  0.000000  0.000000  0.000000
 8610.0  0.605560  0.001174  0.605560  0.000000  0.000000  0.000000
 8615.0  0.608554  0.000722  0.608554  0.000000  0.000000  0.000000
 8620.0  0.607914  0.004410  0.607914  0.000000  0.000000  0.000000
 8625.0  0.612393  0.002167  0.612393  0.000000  0.000000  0.000000
 8630.0  0.618133  0.003076  0.618133  0.000000  0.000000  0.000000
 8635.0  0.619257  0.004510  0.619257  0.000000  0.000000  0.000000
 8640.0  0.616224  0.002015  0.616224  0.000000  0.000000  0.000000
 8645.0  0.607385  0.001057  0.607385  0.000000  0.000000  0.000000
 8650.0  0.597053  0.000905  0.597053  0.000000  0.000000  0.000000
 8655.0  0.574984  0.009384  0.574984  0.000000  0.000000  0.000000
 8660.0  0.533881  0.040878  0.533881  0.000000  0.000000  0.000000
 8665.0  0.538754  0.022828  0.538754  0.000000  0.000000  0.000000
 8670.0  0.569149  0.014217  0.569149  0.000000  0.000000  0.000000
 8675.0  0.576297  0.011440  0.576297  0.000000  0.000000  0.000000
 8680.0  0.583389  0.009756  0.583389  0.000000  0.000000  0.000000
 8685.0  0.575500  0.005394  0.575500  0.000000  0.000000  0.000000
 8690.0  0.573123  0.006514  0.573123  0.000000  0.000000  0.000000
 8695.0  0.586314  0.009788  0.586314  0.000000  0.000000  0.000000
 8700.0  0.596798  0.000000  0.596798  0.000000  0.000000  0.000000
 8705.0  0.596534  0.000000  0.596534  0.000000  0.000000  0.000000
 8710.0  0.588233  0.000000  0.588233  0.000000  0.000000  0.000000
 8715.0  0.587932  0.000000  0.587932  0.000000  0.000000  0.000000
 8720.0  0.595081  0.000000  0.595081  0.000000  0.000000  0.000000
 8725.0  0.595207  0.000000  0.595207  0.000000  0.000000  0.000000
 8730.0  0.589858  0.000000  0.589858  0.000000  0.000000  0.000000
 8735.0  0.584240  0.000000  0.584240  0.000000  0.000000  0.000000
 8740.0  0.584852  0.000000  0.584852  0.000000  0.000000  0.000000
 8745.0  0.588113  0.000000  0.588113  0.000000  0.000000  0.000000
 8750.0  0.585927  0.000000  0.585927  0.000000  0.000000  0.000000
 8755.0  0.588512  0.000000  0.588512  0.000000  0.000000  0.000000
